date,currency,cot_index,cot_index_4w_change,net_pct_change_1w,momentum_acceleration,oi_delta_direction,oi_net_confluence,flip_flag,extreme_flag,usd_index_cot,rank_in_8,spread_vs_usd,weeks_since_flip,lev_funds_net_index,asset_mgr_net_direction,dealer_net_contrarian,lev_vs_assetmgr_divergence,rate_diff_vs_usd,rate_diff_trend_3m,rate_hike_expectation,cpi_diff_vs_usd,cpi_trend,pmi_composite_diff,yield_10y_diff,vix_regime,gold_cot_index,oil_cot_direction,month,quarter,label
2009-07-31,EUR,80.79574682470235,-8.70642604611622,-41.6570804095249,-101.68526400552169,-1,4,0,0,0.0,6.0,80.79574682470235,12.0,85.96674383066285,1,11.814557832692365,5.463783252505834,0.0,0.0,0,1.059353474931013,0,0.0,-0.18217391304348007,2,0.0,0.0,7,3,BEAR
2009-07-31,GBP,91.28993769057404,10.156238647872087,-41.32841328413284,-163.67949393779654,-1,4,0,1,0.0,5.0,91.28993769057404,51.0,97.95266272189349,1,2.896381452048453,25.07196942678695,0.84113,-0.33682,0,88.91576149585518,0,0.0,0.30379999999999985,2,0.0,0.0,7,3,BEAR
2009-07-31,JPY,64.40751602041924,34.415390463777555,-32.84514203603404,-40.08787443351387,-1,4,0,0,0.0,7.0,64.40751602041924,3.0,74.22930034448981,1,13.882064940997992,-0.19733961545009038,0.13999999999999999,0.01999999999999999,0,100.48127434899847,0,0.0,-2.1340000000000003,2,0.0,0.0,7,3,BEAR
2009-07-31,NZD,99.54796976073573,-0.45203023926427477,8.552184391027621,1.0504850769325835,1,1,0,1,0.0,3.0,99.54796976073573,16.0,100.0,-1,0.310659971823863,8.061214543327807,2.63,-0.009999999999999787,0,0.0,0,0.0,0.0,2,0.0,0.0,7,3,BULL
2009-08-07,AUD,100.0,32.01641731762214,6.701919760892057,-4.1200137946890445,1,1,0,1,0.0,1.0,100.0,19.0,100.0,-1,0.0,24.39951223662196,3.1399999999999997,3.1399999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-07,CAD,100.0,30.689958778564858,25.88413375533232,-17.331773771845327,1,1,0,1,0.0,1.0,100.0,13.0,100.0,-1,0.0,42.61625692887064,0.33999999999999997,0.33999999999999997,0,92.74849135938662,1,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-07,CHF,100.0,11.987741857949757,2.4135497529992946,-4.4530698659139025,1,1,0,1,0.0,1.0,100.0,12.0,99.73612529792305,-1,0.0,61.3671413407038,-0.0861631904761905,-0.0861631904761905,1,102.83717461821091,1,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-07,EUR,89.83639593774029,9.83074471252327,33.61265835263963,105.01306255237344,1,1,0,0,0.0,6.0,89.83639593774029,13.0,95.53054029927527,1,3.3015694504413142,12.141297441810792,0.0,0.0,0,1.0880390194702882,-1,0.0,-0.5847619047618999,2,0.0,0.0,8,3,BULL
2009-08-07,GBP,100.0,27.91760783048295,72.29889344771851,101.54171329106055,1,1,0,1,0.0,1.0,100.0,52.0,100.0,1,0.0,28.033709085380423,0.61369,0.61369,-1,89.32917461821091,1,0.0,-0.17580000000000018,2,0.0,0.0,8,3,NEUTRAL
2009-08-07,JPY,45.82518735744542,-8.827522537199954,-56.32046745123858,-7.410912682083779,-1,4,0,0,0.0,7.0,45.82518735744542,4.0,57.95573360921868,-1,29.27947729995776,-17.46990484846785,0.13999999999999999,0.13999999999999999,0,100.28745916898723,-1,0.0,-2.576,2,0.0,0.0,8,3,NEUTRAL
2009-08-07,NZD,100.0,9.06398565973035,3.603347185062902,-4.2750611942847385,1,1,0,1,0.0,1.0,100.0,17.0,100.0,1,0.0,6.949882537196544,2.5999999999999996,2.5999999999999996,-1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-14,AUD,100.0,38.323066392881586,5.248868778280543,-1.0321051497522085,1,1,0,1,4.70571681273619,1.0,95.29428318726382,20.0,100.0,-1,0.0,24.82205144202139,3.1399999999999997,3.1399999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-14,CAD,95.82077090774155,27.82941540287902,-7.386860515959773,-27.948731963270664,-1,4,0,1,4.70571681273619,3.0,91.11505409500536,14.0,93.05216758676767,-1,5.424332872989709,35.51186377430204,0.33999999999999997,0.33999999999999997,0,92.74849135938662,1,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-14,CHF,55.57828529555447,-33.34599796835143,-100.25496141124586,-102.61163175303199,-1,4,1,0,4.70571681273619,6.0,50.87256848281828,0.0,56.72738622176824,-1,34.30595709747653,-3.433041585718385,-0.0861631904761905,-0.0861631904761905,1,102.83717461821091,1,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-14,EUR,76.18725638374035,-17.74493708355307,-37.98052091787796,-63.13731277207998,-1,4,0,0,4.70571681273619,5.0,71.48153957100416,14.0,76.33486148306174,1,18.76914117020956,-5.989473793971825,0.0,0.0,0,1.0880390194702882,-1,0.0,-0.24476190476189963,2,0.0,0.0,8,3,NEUTRAL
2009-08-14,GBP,95.6970995735291,26.023023530933102,-91.02333931777379,-352.0197486535009,-1,4,0,1,4.70571681273619,4.0,90.99138276079292,53.0,75.6741555479174,-1,21.845267575528503,4.689598305459583,0.61369,0.61369,-1,89.32917461821091,1,0.0,0.16420000000000012,2,0.0,0.0,8,3,BEAR
2009-08-14,JPY,32.53231237102205,-44.45394808298034,-92.2373999057937,36.70277908619878,-1,4,0,0,4.70571681273619,7.0,27.82659555828586,5.0,47.48456399476112,1,48.96520217561825,-28.82239644589987,0.13999999999999999,0.13999999999999999,0,100.28745916898723,-1,0.0,-2.2359999999999998,2,0.0,0.0,8,3,NEUTRAL
2009-08-14,NZD,100.0,10.575948873821218,3.357142857142857,-0.12087912087912088,1,1,0,1,4.70571681273619,1.0,95.29428318726382,18.0,100.0,1,0.0,3.4651527016444845,2.5999999999999996,2.5999999999999996,-1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-21,AUD,93.08133747145283,-6.9186625285471735,-9.675306063956107,-14.662408385538223,-1,4,0,1,9.33303851411112,4.0,83.7482989573417,21.0,89.32558577462136,-1,6.464796261488852,15.358538160975328,3.1399999999999997,3.1399999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-21,CAD,100.0,0.0,10.531440880521703,18.507480303343268,-1,2,0,1,9.33303851411112,1.0,90.66696148588888,15.0,92.77676478249545,1,5.316079851752022,33.37254187385076,0.33999999999999997,0.33999999999999997,0,92.74849135938662,1,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-21,CHF,76.31595017098192,-19.97478739334055,500.0,500.0,-1,2,1,0,9.33303851411112,5.0,66.9829116568708,0.0,69.92963341277948,1,26.025270371560122,-30.07036658722052,-0.0861631904761905,-0.0861631904761905,1,102.83717461821091,1,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-21,EUR,61.49868745525416,-38.50131254474584,-65.90327761584676,-4.663613110463387,-1,4,0,0,9.33303851411112,6.0,52.16564894114303,15.0,47.54815184664034,1,41.504583839580675,-35.895124376427404,0.0,0.0,0,1.0880390194702882,-1,0.0,-0.25476190476189986,2,0.0,0.0,8,3,NEUTRAL
2009-08-21,GBP,100.0,14.071508687695541,61.04323308270677,108.69360902255639,1,1,0,1,9.33303851411112,1.0,90.66696148588888,54.0,77.29119145080149,-1,30.120167870083154,7.929101139991559,0.61369,0.61369,-1,89.32917461821091,1,0.0,0.1541999999999999,2,0.0,0.0,8,3,NEUTRAL
2009-08-21,JPY,31.669220292815798,-48.87547396155588,185.55825242718447,500.0,1,1,0,0,9.33303851411112,7.0,22.336181778704677,6.0,49.43128656618833,1,46.23558712295914,-26.12454718443761,0.13999999999999999,0.13999999999999999,0,100.28745916898723,-1,0.0,-2.246,2,0.0,0.0,8,3,BULL
2009-08-21,NZD,94.8674878686077,0.7127064797837619,-7.309552921163149,-10.557652437403647,-1,4,0,1,9.33303851411112,3.0,85.53444935449657,19.0,94.6587894863757,1,1.0441111451212461,-5.341210513624304,2.5999999999999996,2.5999999999999996,-1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-28,AUD,99.18164783041517,-0.818352169584827,9.444696282864914,20.156391659111513,1,1,0,1,8.209375251266382,4.0,90.9722725791488,22.0,95.17122642778361,-1,2.396061457812419,21.170148811018166,3.1399999999999997,0.09999999999999964,1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,BULL
2009-08-28,CAD,100.0,0.0,6.75690106252336,-2.771103636072401,1,1,0,1,8.209375251266382,1.0,91.79062474873362,16.0,95.71242511070591,1,2.1637045148247975,36.60439819918388,0.33999999999999997,0.04999999999999993,0,92.74849135938662,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-28,CHF,100.0,0.7289879931389436,148.67505551443375,48.127313101406365,1,1,0,1,8.209375251266382,1.0,91.79062474873362,1.0,100.0,1,0.0,1.3943112102621313,-0.0861631904761905,0.03670628320801998,1,102.83717461821091,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-08-28,EUR,77.99034815580835,-2.805398668894,217.00976971388695,410.2930914166085,1,1,0,0,8.209375251266382,6.0,69.78097290454197,16.0,69.59435946318067,1,20.352649388988745,-16.81174630713251,0.0,0.0,0,1.0880390194702882,0,0.0,-0.15476190476189977,2,0.0,0.0,8,3,NEUTRAL
2009-08-28,GBP,88.76543468690384,-2.5245030036701905,-323.2207478890229,-479.91556091676716,1,3,0,0,8.209375251266382,5.0,80.55605943563747,55.0,70.61213011280194,-1,31.450877147251262,2.3186525601857966,0.61369,-0.4174800000000002,-1,89.32917461821091,0,0.0,0.2542,2,0.0,0.0,8,3,NEUTRAL
2009-08-28,JPY,39.46552878700575,-24.941987233413485,394.9851253718657,330.0042498937527,1,1,0,0,8.209375251266382,7.0,31.256153535739372,7.0,51.66781340305491,1,37.31789275511433,-23.27209646174228,0.13999999999999999,0.04999999999999999,0,100.28745916898723,0,0.0,-2.146,2,0.0,0.0,8,3,BULL
2009-08-28,NZD,99.3952967525196,-0.1526730082161265,6.956870841936223,14.842853865565498,1,1,0,1,8.209375251266382,3.0,91.18592150125322,20.0,99.81110843179809,1,0.0,3.7857830712634524,2.5999999999999996,0.029999999999999805,-1,0.0,0,0.0,0.0,2,0.0,0.0,8,3,NEUTRAL
2009-09-04,AUD,89.88405457633074,-10.11594542366926,-13.152608362499224,-21.782260235674197,-1,4,0,0,20.5254482592265,3.0,69.35860631710423,23.0,85.25004707717967,-1,11.906157852080495,12.709423760955872,3.22,0.18000000000000016,1,2.927544642083041,0,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-04,CAD,88.89566618182955,-11.104333818170446,-17.754882592712995,-24.084123133861812,-1,4,0,0,20.5254482592265,4.0,68.37021792260305,17.0,77.03575471069978,1,16.33559295358223,13.577878012862008,0.35,0.05999999999999994,1,93.07773077756627,-1,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-04,CHF,92.73360351618243,-7.266396483817573,-15.156566257887844,-74.94344564829146,-1,4,0,1,20.5254482592265,2.0,72.20815525695593,2.0,94.69052422302138,1,4.4234334445680386,-5.309475776978616,-0.076599619047619,0.04626985463659149,1,102.89246100376228,-1,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-04,EUR,65.85394956646249,-23.982446371277803,-50.37697429970832,-118.83220516207143,-1,4,0,0,20.5254482592265,7.0,45.32850130723599,17.0,64.55600441801704,1,25.825141330869876,-24.405429267283637,0.0,0.0,0,1.3172474667393352,-1,0.0,-0.18681818181818022,2,0.0,0.0,9,3,NEUTRAL
2009-09-04,GBP,66.7512211484036,-33.2487788515964,-149.6508479407154,-73.27917913638306,-1,4,0,0,20.5254482592265,6.0,46.2257728891771,56.0,43.86151298315783,-1,57.79396814639105,-19.512436322895468,0.4556,-0.5755700000000001,-1,89.95876100376228,-1,0.0,0.2065999999999999,2,0.0,0.0,9,3,NEUTRAL
2009-09-04,JPY,71.73002351548752,25.904836158042094,177.88271657937668,98.08534386537305,1,1,0,0,20.5254482592265,5.0,51.204575256261016,8.0,76.42703414602808,-1,10.819936953814743,1.432041657294974,0.15,0.06,1,100.60981725217158,-1,0.0,-2.192,2,0.0,0.0,9,3,BULL
2009-09-04,NZD,95.71855169839493,-4.281448301605067,-5.281784546088262,-11.786154753606091,1,3,0,1,20.5254482592265,1.0,75.19310343916842,21.0,97.04203842134876,1,4.802175571253275,15.860188263065254,2.62,0.050000000000000266,1,3.2538580683768075,0,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-11,AUD,99.32365169526264,-0.6763483047373597,15.375810759252193,30.52031667302556,1,1,0,1,10.585350164830746,2.0,88.7383015304319,24.0,94.17050009415436,-1,2.1828769848446483,22.177192661434518,3.22,0.18000000000000016,1,2.927544642083041,0,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-11,CAD,95.04058555811007,-0.7801853496314806,11.946243424853295,33.53400833105293,1,1,0,1,10.585350164830746,4.0,84.45523539327932,18.0,79.52327052400292,1,12.629530641909318,15.712074315311689,0.35,0.05999999999999994,1,93.07773077756627,-1,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-11,CHF,100.0,44.42171470444553,27.259332023575638,45.123491439797924,1,1,0,1,10.585350164830746,1.0,89.41464983516926,3.0,100.0,1,0.0,1.4500836586726251,-0.076599619047619,0.04626985463659149,1,102.89246100376228,-1,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-11,EUR,77.80738737305438,1.6201309893140348,99.9889098369746,201.5082621714539,1,1,0,0,10.585350164830746,7.0,67.22203720822364,18.0,79.02501021288185,1,12.15094036489974,-6.127071197388986,0.0,0.0,0,1.3172474667393352,-1,0.0,-0.0768181818181799,2,0.0,0.0,9,3,BULL
2009-09-11,GBP,90.98132114630721,-4.715778427221892,65.97785135289416,125.92190889370933,1,1,0,1,10.585350164830746,5.0,80.39597098147647,57.0,67.37649595350436,-1,36.07903448635404,3.4443485196953674,0.4556,-0.5755700000000001,-1,89.95876100376228,-1,0.0,0.3166000000000002,2,0.0,0.0,9,3,NEUTRAL
2009-09-11,JPY,84.86443555043371,52.33212317941166,26.059014367372164,-37.954580565425616,1,1,0,0,10.585350164830746,6.0,74.27908538560297,9.0,91.79114066364717,-1,0.0,17.584831199450875,0.15,0.06,1,100.60981725217158,-1,0.0,-2.082,2,0.0,0.0,9,3,NEUTRAL
2009-09-11,NZD,97.43187756625606,-2.5681224337439374,2.598505434782609,8.17481884057971,1,1,0,1,10.585350164830746,3.0,86.84652740142532,22.0,100.0,-1,0.0,16.10974322898346,2.62,0.050000000000000266,1,3.2538580683768075,0,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-18,AUD,99.64133044445745,6.559992973004626,0.44849537037037035,-12.878224206349206,-1,2,0,1,6.9969446759083915,4.0,92.64438576854906,25.0,92.06816775616711,-1,0.0,18.892317715047525,3.22,0.18000000000000016,1,2.927544642083041,0,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-18,CAD,96.93927024194936,-3.060729758050641,3.2973002335814003,-7.374110489434516,1,1,0,1,6.9969446759083915,5.0,89.94232556604096,19.0,82.53012850389506,1,7.477592505973226,17.678014933887013,0.35,0.05999999999999994,1,93.07773077756627,-1,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-18,CHF,100.0,23.68404982901808,0.2977339140982522,-21.122567127970445,-1,2,0,1,6.9969446759083915,1.0,93.0030553240916,4.0,100.0,1,0.0,0.0,-0.076599619047619,0.04626985463659149,1,102.89246100376228,-1,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-18,EUR,100.0,38.50131254474584,109.46043364942051,59.46320634392502,1,1,0,1,6.9969446759083915,1.0,93.0030553240916,19.0,100.0,1,0.0,13.391269108674607,0.0,0.0,0,1.3172474667393352,-1,0.0,-0.22681818181818025,2,0.0,0.0,9,3,NEUTRAL
2009-09-18,GBP,76.51638366621127,-23.48361633378873,-109.51342281879195,-303.43959731543623,-1,4,0,0,6.9969446759083915,7.0,69.51943899030287,58.0,54.319369240999336,1,33.21501667406146,-17.481851410159408,0.4556,-0.5755700000000001,-1,89.95876100376228,-1,0.0,0.16659999999999986,2,0.0,0.0,9,3,BEAR
2009-09-18,JPY,79.11482098640462,47.44560069358883,-9.049241402975564,-29.7213166989387,-1,4,0,0,6.9969446759083915,6.0,72.11787631049623,10.0,82.61058109280138,-1,3.337710055058424,9.666164467863979,0.15,0.06,1,100.60981725217158,-1,0.0,-2.232,2,0.0,0.0,9,3,NEUTRAL
2009-09-18,NZD,100.0,5.1325121313923034,4.811565414114661,2.2788721514098107,-1,2,0,1,6.9969446759083915,1.0,93.0030553240916,23.0,97.04599524187152,-1,4.700910699076197,17.165587222174025,2.62,0.050000000000000266,1,3.2538580683768075,0,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-25,AUD,100.0,0.818352169584827,6.014279541573218,5.567786671056151,1,1,0,1,4.817533612229327,1.0,95.18246638777067,26.0,95.76039874206373,1,0.0,18.713635846110463,3.22,0.2400000000000002,1,2.927544642083041,0,0.0,0.0,2,0.0,0.0,9,3,BULL
2009-09-25,CAD,91.49658268036723,-8.503417319632774,-9.150189314261674,-12.34223811527135,-1,4,0,1,4.817533612229327,6.0,86.6790490681379,20.0,84.80058592449564,1,4.845581077835227,22.078967848077063,0.35,0.010000000000000009,1,93.07773077756627,0,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-25,CHF,100.0,0.0,30.784453850805342,30.487603760101152,1,1,0,1,4.817533612229327,1.0,95.18246638777067,5.0,100.0,1,0.0,0.0,-0.076599619047619,0.01161581573498971,1,102.89246100376228,0,0.0,0.0,2,0.0,0.0,9,3,NEUTRAL
2009-09-25,EUR,100.0,22.00965184419165,0.6036217303822937,-51.654664831091814,1,1,0,1,4.817533612229327,1.0,95.18246638777067,20.0,98.66237377433046,1,2.7663837508276794,11.247645179423102,0.0,0.0,0,1.3172474667393352,0,0.0,-0.0768181818181799,2,0.0,0.0,9,3,NEUTRAL
2009-09-25,GBP,26.576410860128025,-62.18902382677582,-153.02314406983263,-100.75278289420997,1,3,0,0,4.817533612229327,7.0,21.7588772478987,59.0,6.7252142630409475,1,69.122314453125,-65.1042420910782,0.4556,-0.38553000000000004,-1,89.95876100376228,0,0.0,0.3166000000000002,2,0.0,0.0,9,3,BEAR
2009-09-25,JPY,92.36447448336007,52.89894569635432,22.928288463093217,32.87789365887838,1,1,0,1,4.817533612229327,5.0,87.54694087113074,11.0,100.0,1,0.0,19.787397202316413,0.15,0.010000000000000009,1,100.60981725217158,0,0.0,-2.082,2,0.0,0.0,9,3,BULL
2009-09-25,NZD,98.70245421517016,-0.6928425373494349,-1.8425901553040274,-6.43327191366149,1,3,0,1,4.817533612229327,4.0,93.88492060294084,24.0,95.85646312450436,-1,4.684531219288476,8.65983983924231,2.62,-0.009999999999999787,1,3.2538580683768075,0,0.0,0.0,2,0.0,0.0,9,3,BEAR
2009-10-02,AUD,93.76893260805836,3.8848780317276237,-7.425665709184069,-13.098750097042156,-1,4,0,1,8.900991922540584,3.0,84.86794068551778,27.0,92.22897345698753,1,4.1973349647274745,15.108478887608854,3.6599999999999997,0.6799999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-02,CAD,65.9362830197532,-22.95938316207635,-47.29972215790692,-37.227946283862,-1,4,0,0,8.900991922540584,6.0,57.03529109721262,21.0,57.973233903721955,1,31.81927360529942,-7.077754121497016,0.38,0.040000000000000036,1,92.76294412707936,1,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-02,CHF,85.25374128619352,-7.47986222998891,-26.05186835357908,-49.59018116094322,-1,4,0,0,8.900991922540584,5.0,76.35274936365293,6.0,87.26425841075361,1,10.218628650460131,-12.735741589246388,-0.03499666666666669,0.05321876811594202,1,102.52923556632676,1,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-02,EUR,100.0,34.14605043353751,4.647368421052631,4.0473684210526315,1,1,0,1,8.900991922540584,1.0,91.09900807745942,21.0,92.0737596955949,1,6.096879326505516,2.7115785487367106,0.0,0.0,0,1.320508040194357,1,0.0,-0.03090909090909033,2,0.0,0.0,10,4,BULL
2009-10-02,GBP,0.0,-66.7512211484036,-51.37205253995886,9.105871182149073,1,3,0,1,8.900991922540584,8.0,-8.900991922540584,60.0,0.0,1,100.0,-68.32388523272735,0.45087,-0.39026000000000005,-1,89.78383556632676,1,0.0,0.32989999999999986,2,0.0,0.0,10,4,NEUTRAL
2009-10-02,JPY,91.18247083923816,19.452447323750647,-1.6639263400197304,-20.315685629727064,-1,4,0,1,8.900991922540584,4.0,82.28147891669758,12.0,96.87659276248726,-1,4.363672575184227,17.385782760350054,0.18,0.04000000000000001,1,100.33850596591957,1,0.0,-1.8360000000000003,2,0.0,0.0,10,4,BEAR
2009-10-02,NZD,94.46874768295396,-1.2498040154409722,-6.12496647894878,-4.2477876106194685,1,3,0,1,8.900991922540584,2.0,85.56775576041338,25.0,91.96669310071371,1,4.125607673104717,-8.033306899286288,2.67,0.040000000000000036,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-09,AUD,97.78671704504738,-1.536934650215258,5.172124617384377,13.193425300851189,1,1,0,1,7.409161470255479,3.0,90.3775555747919,28.0,93.89138512725633,1,4.028440560378697,18.594331558359755,3.6599999999999997,0.6799999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,BULL
2009-10-09,CAD,93.40934328031405,-1.6312422777960194,96.46877917513318,186.22109945631283,1,1,0,1,7.409161470255479,5.0,86.00018181005856,22.0,76.34196684200013,1,12.637953048556943,10.203516370202223,0.38,0.040000000000000036,1,92.76294412707936,1,0.0,0.0,2,0.0,0.0,10,4,BULL
2009-10-09,CHF,99.23627798529657,-0.7637220147034327,33.405331666003526,68.63525265730689,1,1,0,1,7.409161470255479,2.0,91.82711651504108,7.0,99.39498265954484,1,3.978935049736688,-0.6050173404551629,-0.03499666666666669,0.05321876811594202,1,102.52923556632676,1,0.0,0.0,2,0.0,0.0,10,4,BULL
2009-10-09,EUR,100.0,22.192612626945618,28.363426042347733,23.922446310918875,1,1,0,1,7.409161470255479,1.0,92.59083852974452,22.0,100.0,-1,0.0,15.358984172726664,0.0,0.0,0,1.320508040194357,1,0.0,-0.19090909090909003,2,0.0,0.0,10,4,BULL
2009-10-09,GBP,0.0,-90.98132114630721,-29.85823610588383,4.079371053401915,1,3,0,1,7.409161470255479,8.0,-7.409161470255479,61.0,0.0,-1,100.0,-56.853673899350575,0.45087,-0.39026000000000005,-1,89.78383556632676,1,0.0,0.16990000000000016,2,0.0,0.0,10,4,NEUTRAL
2009-10-09,JPY,90.85076230669802,5.9863267562643045,-0.47485286249331193,1.2172284644194757,1,3,0,1,7.409161470255479,6.0,83.44160083644253,13.0,95.30931447502549,1,2.0254929296952797,-4.690685524974512,0.18,0.04000000000000001,1,100.33850596591957,1,0.0,-1.996,2,0.0,0.0,10,4,BEAR
2009-10-09,NZD,96.65603914880997,-0.7758384174460957,3.370850711306633,9.89544649488659,1,1,0,1,7.409161470255479,4.0,89.24687767855448,26.0,92.6883425852498,1,1.737616607541716,-7.311657414750201,2.67,0.040000000000000036,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,BULL
2009-10-16,AUD,100.0,0.35866955554254787,4.947672680155487,0.02990132562543606,1,1,0,1,6.3198884416028624,1.0,93.68011155839714,29.0,96.54223479842659,1,0.0,21.619511263843606,3.6599999999999997,0.6799999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,BULL
2009-10-16,CAD,100.0,3.060729758050641,23.538784067085956,-25.562543675751222,1,1,0,1,6.3198884416028624,1.0,93.68011155839714,23.0,89.66908582462214,1,0.0,22.78379830293636,0.38,0.040000000000000036,1,92.76294412707936,1,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-16,CHF,96.40265518307916,-3.597344816920838,-5.074563272262463,-30.11504047720494,1,3,0,1,6.3198884416028624,3.0,90.0827667414763,8.0,98.25329721793281,1,3.3069134883061158,-0.7990718593739246,-0.03499666666666669,0.05321876811594202,1,102.52923556632676,1,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-16,EUR,90.59817547296883,-9.401824527031167,-15.041629934371633,-37.1378195709668,-1,4,0,1,6.3198884416028624,5.0,84.27828703136598,23.0,92.90941938206322,-1,4.988197890071776,7.185484852491214,0.0,0.0,0,1.320508040194357,1,0.0,-0.22090909090909028,2,0.0,0.0,10,4,NEUTRAL
2009-10-16,GBP,0.0,-76.51638366621127,-5.216887257269829,17.776060284030528,1,3,0,1,6.3198884416028624,8.0,-6.3198884416028624,62.0,0.0,-1,100.0,-56.10216980517365,0.45087,-0.39026000000000005,-1,89.78383556632676,1,0.0,0.1398999999999999,2,0.0,0.0,10,4,NEUTRAL
2009-10-16,JPY,73.24685032625791,-5.86797066014671,-25.320878973187288,-24.8437604999664,-1,4,0,0,6.3198884416028624,6.0,66.92696188465506,14.0,81.83772935779817,1,13.179645488946425,-18.162270642201833,0.18,0.04000000000000001,1,100.33850596591957,1,0.0,-2.0260000000000002,2,0.0,0.0,10,4,BEAR
2009-10-16,NZD,94.93957143916364,-5.060428560836357,-2.5590007185099206,-5.81993035980766,-1,4,0,1,6.3198884416028624,4.0,88.61968299756079,27.0,92.9857256145916,1,1.7310471685718039,2.3693502696054054,2.67,0.040000000000000036,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-23,AUD,100.0,0.0,2.5509525708967273,-2.163466104431402,1,1,0,1,6.073127973954421,1.0,93.92687202604557,30.0,100.0,-1,3.445224692659601,25.47145733488358,3.6599999999999997,0.6799999999999997,1,0.0,0,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-23,CAD,99.03295864760955,7.536375967242321,-1.4910851660783782,-20.544845687392524,1,3,0,1,6.073127973954421,3.0,92.95983067365512,24.0,97.83740595246022,1,0.0,30.768053775419645,0.38,0.040000000000000036,1,92.76294412707936,0,0.0,0.0,2,0.0,0.0,10,4,BEAR
2009-10-23,CHF,100.0,0.0,7.064949055164056,12.4107904304502,1,1,0,1,6.073127973954421,1.0,93.92687202604557,9.0,100.0,1,0.0,0.0,-0.03499666666666669,0.05321876811594202,1,102.52923556632676,0,0.0,0.0,2,0.0,0.0,10,4,NEUTRAL
2009-10-23,EUR,81.25772500842729,-18.742274991572714,-16.911476468282334,0.7932298752507666,1,3,0,0,6.073127973954421,5.0,75.18459703447286,24.0,82.85574881647831,-1,14.995102525812099,-4.35185187694988,0.0,0.0,0,1.320508040194357,0,0.0,-0.3009090909090899,2,0.0,0.0,10,4,BEAR
2009-10-23,GBP,34.587363396558224,8.0109525364302,33.709790958895724,38.66801334435161,-1,2,0,0,6.073127973954421,7.0,28.514235422603804,63.0,33.202695269526956,-1,71.36841191282453,-25.668745402917175,0.45087,-0.39026000000000005,-1,89.78383556632676,0,0.0,0.059900000000000286,2,0.0,0.0,10,4,BULL
2009-10-23,JPY,69.89238939155624,-22.472085091803834,-6.460901646720058,27.44533429317016,1,3,0,0,6.073127973954421,6.0,63.819261417601815,15.0,78.69520897043833,1,19.672376020713006,-18.865914795696824,0.18,0.04000000000000001,1,100.33850596591957,0,0.0,-2.106,2,0.0,0.0,10,4,NEUTRAL
