date,currency,noncomm_long,noncomm_short,open_interest,net,lev_funds_long,lev_funds_short,lev_funds_net,asset_mgr_long,asset_mgr_short,asset_mgr_net,dealer_long,dealer_short,dealer_net
2023-05-30,CAD,37619,67533,179871,-29914,0,0,0,0,0,0,65945,2930,63015
2023-05-30,CHF,8482,8917,41354,-435,0,0,0,0,0,0,14632,8438,6194
2023-05-30,EUR,241817,76092,775142,165725,0,0,0,0,0,0,20717,530125,-509408
2023-05-30,GBP,70320,57085,240301,13235,0,0,0,0,0,0,57104,68193,-11089
2023-05-30,JPY,40736,136929,243237,-96193,0,0,0,0,0,0,86145,5896,80249
2023-05-30,NZD,16081,16211,39507,-130,0,0,0,0,0,0,12403,1861,10542
2023-05-30,USD,23927,11159,32373,12768,0,0,0,0,0,0,0,11163,-11163
2023-06-06,AUD,54501,110969,209680,-56468,0,0,0,0,0,0,79736,1707,78029
2023-06-06,CAD,21709,60038,168025,-38329,0,0,0,0,0,0,68961,2930,66031
2023-06-06,CHF,11579,12893,44087,-1314,0,0,0,0,0,0,15806,5986,9820
2023-06-06,EUR,236060,77639,781967,158421,0,0,0,0,0,0,22692,516983,-494291
2023-06-06,GBP,65063,52579,242117,12484,0,0,0,0,0,0,56458,67360,-10902
2023-06-06,JPY,34151,138968,245332,-104817,0,0,0,0,0,0,93189,5468,87721
2023-06-06,NZD,16109,16812,41665,-703,0,0,0,0,0,0,13493,1547,11946
2023-06-06,USD,24791,12572,33930,12219,0,0,0,0,0,0,0,11163,-11163
2023-06-13,AUD,38758,100503,182562,-61745,0,0,0,0,0,0,69912,1600,68312
2023-06-13,CAD,15536,52204,167232,-36668,0,0,0,0,0,0,56215,6274,49941
2023-06-13,CHF,8386,13429,48163,-5043,0,0,0,0,0,0,14958,5662,9296
2023-06-13,EUR,226138,74316,818294,151822,0,0,0,0,0,0,21468,500110,-478642
2023-06-13,GBP,76383,69648,290350,6735,0,0,0,0,0,0,57188,69671,-12483
2023-06-13,JPY,37088,141064,252566,-103976,0,0,0,0,0,0,93201,5201,88000
2023-06-13,NZD,15943,16774,46496,-831,0,0,0,0,0,0,13712,747,12965
2023-06-13,USD,22416,8418,32050,13998,0,0,0,0,0,0,0,11163,-11163
2023-06-20,AUD,45743,95359,149898,-49616,0,0,0,0,0,0,44479,3146,41333
2023-06-20,CAD,28187,61730,184106,-33543,0,0,0,0,0,0,47905,10708,37197
2023-06-20,CHF,8322,13173,36128,-4851,0,0,0,0,0,0,10570,2835,7735
2023-06-20,EUR,229399,84750,732979,144649,0,0,0,0,0,0,19145,496116,-476971
2023-06-20,GBP,101567,54959,226505,46608,0,0,0,0,0,0,2482,62747,-60265
2023-06-20,JPY,32244,139900,238556,-107656,0,0,0,0,0,0,100226,9767,90459
2023-06-20,NZD,10867,13526,32401,-2659,0,0,0,0,0,0,13159,0,13159
2023-06-20,USD,20972,6111,27306,14861,0,0,0,0,0,0,0,14232,-14232
2023-06-27,AUD,45225,84649,136335,-39424,0,0,0,0,0,0,37481,4784,32697
2023-06-27,CAD,50307,53154,167798,-2847,0,0,0,0,0,0,28620,38476,-9856
2023-06-27,CHF,6627,11573,37379,-4946,0,0,0,0,0,0,12976,2701,10275
2023-06-27,EUR,223977,78949,732123,145028,0,0,0,0,0,0,18698,501350,-482652
2023-06-27,GBP,104382,52388,229970,51994,0,0,0,0,0,0,2614,69119,-66505
2023-06-27,JPY,38018,150888,251524,-112870,0,0,0,0,0,0,102223,7282,94941
2023-06-27,NZD,13207,14038,34362,-831,0,0,0,0,0,0,12344,3892,8452
2023-06-27,USD,21265,6297,27691,14968,0,0,0,0,0,0,0,14191,-14191
2023-07-03,AUD,50170,94752,153744,-44582,0,0,0,0,0,0,52271,2072,50199
2023-07-03,CAD,44178,39651,156284,4527,0,0,0,0,0,0,28538,42810,-14272
2023-07-03,CHF,10634,14038,40639,-3404,0,0,0,0,0,0,14639,2356,12283
2023-07-03,EUR,221272,78435,725927,142837,0,0,0,0,0,0,16355,498196,-481841
2023-07-03,GBP,96461,46196,221021,50265,0,0,0,0,0,0,3318,60394,-57076
2023-07-03,JPY,41713,159633,265066,-117920,0,0,0,0,0,0,105497,6957,98540
2023-07-03,NZD,13170,12340,34057,830,0,0,0,0,0,0,12132,3759,8373
2023-07-03,USD,20267,5950,26619,14317,0,0,0,0,0,0,0,14136,-14136
2023-07-11,AUD,43661,88745,152495,-45084,0,0,0,0,0,0,63262,2894,60368
2023-07-11,CAD,35072,30628,140395,4444,0,0,0,0,0,0,29753,31629,-1876
2023-07-11,CHF,7417,15324,43563,-7907,0,0,0,0,0,0,16804,2687,14117
2023-07-11,EUR,224351,84189,736056,140162,0,0,0,0,0,0,18306,501066,-482760
2023-07-11,GBP,111667,53604,239125,58063,0,0,0,0,0,0,1541,72791,-71250
2023-07-11,JPY,29838,147020,252349,-117182,0,0,0,0,0,0,106064,7703,98361
2023-07-11,NZD,13297,14548,34947,-1251,0,0,0,0,0,0,12450,4091,8359
2023-07-11,USD,20741,8730,28925,12011,0,0,0,0,0,0,0,14136,-14136
2023-07-18,AUD,38252,88653,148592,-50401,0,0,0,0,0,0,57212,4242,52970
2023-07-18,CAD,33877,33356,146171,521,0,0,0,0,0,0,28434,39672,-11238
2023-07-18,CHF,6772,16983,43213,-10211,0,0,0,0,0,0,12786,3346,9440
2023-07-18,EUR,264514,85682,783132,178832,0,0,0,0,0,0,20303,538591,-518288
2023-07-18,GBP,135269,71540,265766,63729,0,0,0,0,0,0,1484,90361,-88877
2023-07-18,JPY,29776,120015,230932,-90239,0,0,0,0,0,0,91295,27652,63643
2023-07-18,NZD,13193,16819,39402,-3626,0,0,0,0,0,0,11320,10093,1227
2023-07-18,USD,27410,16343,41045,11067,0,0,0,0,0,0,0,14086,-14086
2023-07-25,AUD,39108,90309,146423,-51201,0,0,0,0,0,0,49030,4415,44615
2023-07-25,CAD,42759,37229,156395,5530,0,0,0,0,0,0,28275,47771,-19496
2023-07-25,CHF,7804,16235,44180,-8431,0,0,0,0,0,0,11063,3729,7334
2023-07-25,EUR,250647,73417,772408,177230,0,0,0,0,0,0,18141,536742,-518601
2023-07-25,GBP,105498,46503,237340,58995,0,0,0,0,0,0,0,82768,-82768
2023-07-25,JPY,30358,108110,223760,-77752,0,0,0,0,0,0,88964,28728,60236
2023-07-25,NZD,12933,13882,36820,-949,0,0,0,0,0,0,11128,11110,18
2023-07-25,USD,21258,15204,34514,6054,0,0,0,0,0,0,0,8462,-8462
2023-08-01,AUD,46612,98404,161298,-51792,0,0,0,0,0,0,56335,4057,52278
2023-08-01,CAD,36278,29913,152606,6365,0,0,0,0,0,0,29095,45829,-16734
2023-08-01,CHF,7299,16046,43983,-8747,0,0,0,0,0,0,11066,4023,7043
2023-08-01,EUR,240074,68012,755156,172062,0,0,0,0,0,0,18786,521753,-502967
2023-08-01,GBP,92175,42613,220906,49562,0,0,0,0,0,0,2242,73694,-71452
2023-08-01,JPY,26849,106065,229015,-79216,0,0,0,0,0,0,89647,32047,57600
2023-08-01,NZD,15551,13965,36091,1586,0,0,0,0,0,0,11557,9628,1929
2023-08-01,USD,18494,15379,31435,3115,0,0,0,0,0,0,0,6151,-6151
2023-08-08,AUD,61091,104283,182842,-43192,0,0,0,0,0,0,67174,3675,63499
2023-08-08,CAD,29481,30104,140960,-623,0,0,0,0,0,0,30397,25727,4670
2023-08-08,CHF,8509,13961,43122,-5452,0,0,0,0,0,0,13352,4681,8671
2023-08-08,EUR,228048,78237,760968,149811,0,0,0,0,0,0,23480,520021,-496541
2023-08-08,GBP,83239,36219,206954,47020,0,0,0,0,0,0,6749,67895,-61146
2023-08-08,JPY,23135,106315,229849,-83180,0,0,0,0,0,0,91947,27833,64114
2023-08-08,NZD,18758,19126,40986,-368,0,0,0,0,0,0,14147,4796,9351
2023-08-08,USD,17247,14623,28930,2624,0,0,0,0,0,0,0,6071,-6071
2023-08-15,AUD,68623,122020,204458,-53397,0,0,0,0,0,0,79920,3812,76108
2023-08-15,CAD,37112,48523,157827,-11411,0,0,0,0,0,0,45383,19278,26105
2023-08-15,CHF,8693,12700,42794,-4007,0,0,0,0,0,0,13676,5058,8618
2023-08-15,EUR,232466,72603,760233,159863,0,0,0,0,0,0,21538,525111,-503573
2023-08-15,GBP,90541,39553,215340,50988,0,0,0,0,0,0,487,70821,-70334
2023-08-15,JPY,34789,115750,247954,-80961,0,0,0,0,0,0,100071,21404,78667
2023-08-15,NZD,21910,24346,46781,-2436,0,0,0,0,0,0,17715,2137,15578
2023-08-15,USD,19617,14626,26954,4991,0,0,0,0,0,0,0,6084,-6084
2023-08-22,AUD,72034,135820,226955,-63786,0,0,0,0,0,0,89851,4054,85797
2023-08-22,CAD,35993,48063,166147,-12070,0,0,0,0,0,0,50834,17180,33654
2023-08-22,CHF,10200,14066,44326,-3866,0,0,0,0,0,0,14862,4925,9937
2023-08-22,EUR,239391,80631,750486,158760,0,0,0,0,0,0,27512,503905,-476393
2023-08-22,GBP,98061,38954,228179,59107,0,0,0,0,0,0,0,79602,-79602
2023-08-22,JPY,28680,124003,246923,-95323,0,0,0,0,0,0,98203,14926,83277
2023-08-22,NZD,21478,27991,51035,-6513,0,0,0,0,0,0,21712,215,21497
2023-08-22,USD,23328,18739,33938,4589,0,0,0,0,0,0,0,6142,-6142
2023-08-29,AUD,61376,131561,223489,-70185,0,0,0,0,0,0,97022,5080,91942
2023-08-29,CAD,42527,58288,177048,-15761,0,0,0,0,0,0,51714,14499,37215
2023-08-29,CHF,8253,12771,43242,-4518,0,0,0,0,0,0,14643,4980,9663
2023-08-29,EUR,230542,83863,748127,146679,0,0,0,0,0,0,26259,483727,-457468
2023-08-29,GBP,97143,48742,228616,48401,0,0,0,0,0,0,3749,70807,-67058
2023-08-29,JPY,24790,123263,245452,-98473,0,0,0,0,0,0,93017,20552,72465
2023-08-29,NZD,20554,30930,56617,-10376,0,0,0,0,0,0,26534,126,26408
2023-08-29,USD,22882,20059,36732,2823,0,0,0,0,0,0,98,6129,-6031
2023-09-05,AUD,54032,137569,241201,-83537,0,0,0,0,0,0,109013,3835,105178
2023-09-05,CAD,45761,70724,189660,-24963,0,0,0,0,0,0,59896,12002,47894
2023-09-05,CHF,11494,16819,46670,-5325,0,0,0,0,0,0,16203,4060,12143
2023-09-05,EUR,235732,99501,754263,136231,0,0,0,0,0,0,29754,470397,-440643
2023-09-05,GBP,92645,46261,225404,46384,0,0,0,0,0,0,4692,62147,-57455
2023-09-05,JPY,37014,134150,268344,-97136,0,0,0,0,0,0,102790,15737,87053
2023-09-05,NZD,16847,30847,56462,-14000,0,0,0,0,0,0,27456,0,27456
2023-09-05,USD,22881,19522,36579,3359,0,0,0,0,0,0,0,7101,-7101
2023-09-12,AUD,47309,126842,256219,-79533,0,0,0,0,0,0,112017,3519,108498
2023-09-12,CAD,40298,82181,217080,-41883,0,0,0,0,0,0,83253,7734,75519
2023-09-12,CHF,9009,18347,49945,-9338,0,0,0,0,0,0,16826,3999,12827
2023-09-12,EUR,212376,99296,743759,113080,0,0,0,0,0,0,25933,442298,-416365
2023-09-12,GBP,97365,51191,227437,46174,0,0,0,0,0,0,3796,53933,-50137
2023-09-12,JPY,38247,136960,270854,-98713,0,0,0,0,0,0,99063,15756,83307
2023-09-12,NZD,14797,29417,67487,-14620,0,0,0,0,0,0,28190,0,28190
2023-09-12,USD,25145,19074,40982,6071,0,0,0,0,0,0,0,10082,-10082
2023-09-19,AUD,36780,133726,221229,-96946,0,0,0,0,0,0,129555,1600,127955
2023-09-19,CAD,19027,67054,246847,-48027,0,0,0,0,0,0,79404,10055,69349
2023-09-19,CHF,12196,20131,46638,-7935,0,0,0,0,0,0,17897,0,17897
2023-09-19,EUR,207424,105443,695343,101981,0,0,0,0,0,0,18757,410033,-391276
2023-09-19,GBP,85095,51412,191117,33683,0,0,0,0,0,0,7166,35289,-28123
2023-09-19,JPY,45737,147356,265860,-101619,0,0,0,0,0,0,94027,6459,87568
2023-09-19,NZD,7618,28890,52588,-21272,0,0,0,0,0,0,34031,191,33840
2023-09-19,USD,24582,8948,39249,15634,0,0,0,0,0,0,0,21287,-21287
2023-09-26,AUD,36104,122919,211882,-86815,0,0,0,0,0,0,123390,3465,119925
2023-09-26,CAD,17006,49702,175848,-32696,0,0,0,0,0,0,85576,37651,47925
2023-09-26,CHF,12377,21492,53900,-9115,0,0,0,0,0,0,23094,678,22416
2023-09-26,EUR,211516,113117,699271,98399,0,0,0,0,0,0,16961,397230,-380269
2023-09-26,GBP,84750,69081,227843,15669,0,0,0,0,0,0,44962,26964,17998
2023-09-26,JPY,46169,155681,285974,-109512,0,0,0,0,0,0,100800,7355,93445
2023-09-26,NZD,10632,25813,50757,-15181,0,0,0,0,0,0,29343,3882,25461
2023-09-26,USD,26606,9848,42373,16758,0,0,0,0,0,0,50,22618,-22568
2023-10-03,AUD,39465,121452,207782,-81987,0,0,0,0,0,0,110880,2056,108824
2023-10-03,CAD,21674,61825,189443,-40151,0,0,0,0,0,0,88271,38126,50145
2023-10-03,CHF,11143,27885,58673,-16742,0,0,0,0,0,0,27737,608,27129
2023-10-03,EUR,211783,132840,702433,78943,0,0,0,0,0,0,16667,384966,-368299
2023-10-03,GBP,73911,80591,241045,-6680,0,0,0,0,0,0,68310,22847,45463
2023-10-03,JPY,47544,161532,282682,-113988,0,0,0,0,0,0,89363,10770,78593
2023-10-03,NZD,15895,23545,52291,-7650,0,0,0,0,0,0,27061,9311,17750
2023-10-03,USD,28057,9242,42340,18815,0,0,0,0,0,0,0,24236,-24236
2023-10-10,AUD,31827,108404,190133,-76577,0,0,0,0,0,0,109389,5076,104313
2023-10-10,CAD,20342,66831,179357,-46489,0,0,0,0,0,0,88390,24533,63857
2023-10-10,CHF,11633,27708,61742,-16075,0,0,0,0,0,0,29527,791,28736
2023-10-10,EUR,207522,131990,687382,75532,0,0,0,0,0,0,16796,380272,-363476
2023-10-10,GBP,66290,76338,231510,-10048,0,0,0,0,0,0,64527,23383,41144
2023-10-10,JPY,36780,136256,259937,-99476,0,0,0,0,0,0,84672,17445,67227
2023-10-10,NZD,18672,22761,54694,-4089,0,0,0,0,0,0,25703,12155,13548
2023-10-10,USD,27574,8097,41288,19477,0,0,0,0,0,0,0,24086,-24086
2023-10-17,AUD,31565,112304,196044,-80739,0,0,0,0,0,0,113980,3668,110312
2023-10-17,CAD,21640,70179,183938,-48539,0,0,0,0,0,0,88529,26291,62238
2023-10-17,CHF,10327,27405,61346,-17078,0,0,0,0,0,0,29349,714,28635
2023-10-17,EUR,214313,131903,695676,82410,0,0,0,0,0,0,19212,384515,-365303
2023-10-17,GBP,65537,76746,222945,-11209,0,0,0,0,0,0,63493,19467,44026
2023-10-17,JPY,33139,135797,267521,-102658,0,0,0,0,0,0,95733,10590,85143
2023-10-17,NZD,16008,21907,54135,-5899,0,0,0,0,0,0,26242,9829,16413
2023-10-17,USD,28534,9367,43051,19167,0,0,0,0,0,0,0,24034,-24034
2023-10-24,AUD,28018,111099,194666,-83081,0,0,0,0,0,0,115530,4367,111163
2023-10-24,CAD,22326,70965,184747,-48639,0,0,0,0,0,0,88851,25953,62898
2023-10-24,CHF,9807,24902,59266,-15095,0,0,0,0,0,0,29292,891,28401
2023-10-24,EUR,215569,130316,702668,85253,0,0,0,0,0,0,18287,400227,-381940
2023-10-24,GBP,67119,85755,233259,-18636,0,0,0,0,0,0,72678,16056,56622
2023-10-24,JPY,30964,130593,260909,-99629,0,0,0,0,0,0,93007,11911,81096
2023-10-24,NZD,13448,26299,57243,-12851,0,0,0,0,0,0,32439,5462,26977
2023-10-24,USD,28130,8459,42670,19671,0,0,0,0,0,0,0,24129,-24129
2023-10-31,AUD,32805,107915,196866,-75110,0,0,0,0,0,0,109755,8207,101548
2023-10-31,CAD,25418,74750,198528,-49332,0,0,0,0,0,0,93353,23251,70102
2023-10-31,CHF,8888,23798,56353,-14910,0,0,0,0,0,0,28734,1031,27703
2023-10-31,EUR,210834,125445,694962,85389,0,0,0,0,0,0,19049,393879,-374830
2023-10-31,GBP,63712,84083,229991,-20371,0,0,0,0,0,0,78329,13551,64778
2023-10-31,JPY,37641,141489,277272,-103848,0,0,0,0,0,0,95726,18600,77126
2023-10-31,NZD,14332,27149,57676,-12817,0,0,0,0,0,0,32237,4301,27936
2023-10-31,USD,27571,8586,42803,18985,0,0,0,0,0,0,0,24201,-24201
2023-11-07,AUD,34049,99612,192496,-65563,0,0,0,0,0,0,104126,15994,88132
2023-11-07,CAD,17171,84892,200364,-67721,0,0,0,0,0,0,104474,19560,84914
2023-11-07,CHF,8054,25616,56756,-17562,0,0,0,0,0,0,28990,1134,27856
2023-11-07,EUR,212483,123427,697624,89056,0,0,0,0,0,0,19829,400621,-380792
2023-11-07,GBP,57532,73784,212730,-16252,0,0,0,0,0,0,69854,13305,56549
2023-11-07,JPY,27238,131278,259698,-104040,0,0,0,0,0,0,94975,20104,74871
2023-11-07,NZD,9399,24339,51001,-14940,0,0,0,0,0,0,31984,4853,27131
2023-11-07,USD,27866,8395,41224,19471,0,0,0,0,0,0,0,24206,-24206
2023-11-14,AUD,32728,103684,197469,-70956,0,0,0,0,0,0,106642,10297,96345
2023-11-14,CAD,18678,89081,206046,-70403,0,0,0,0,0,0,111865,18214,93651
2023-11-14,CHF,5515,25666,59464,-20151,0,0,0,0,0,0,29466,3136,26330
2023-11-14,EUR,221190,112283,702463,108907,0,0,0,0,0,0,19768,411285,-391517
2023-11-14,GBP,52797,80527,216411,-27730,0,0,0,0,0,0,76522,12725,63797
2023-11-14,JPY,27772,158021,273763,-130249,0,0,0,0,0,0,109940,7807,102133
2023-11-14,NZD,8818,25852,49906,-17034,0,0,0,0,0,0,32411,4570,27841
2023-11-14,USD,27271,7537,38842,19734,0,0,0,0,0,0,0,24176,-24176
2023-11-21,AUD,29565,107535,196598,-77970,0,0,0,0,0,0,105921,4041,101880
2023-11-21,CAD,19407,84847,203248,-65440,0,0,0,0,0,0,104910,19393,85517
2023-11-21,CHF,4727,23721,58815,-18994,0,0,0,0,0,0,28504,5683,22821
2023-11-21,EUR,231095,101441,712364,129654,0,0,0,0,0,0,19317,442358,-423041
2023-11-21,GBP,43300,69398,208657,-26098,0,0,0,0,0,0,72028,17456,54572
2023-11-21,JPY,39236,144690,264903,-105454,0,0,0,0,0,0,91441,18455,72986
2023-11-21,NZD,7958,24812,48137,-16854,0,0,0,0,0,0,32220,5017,27203
2023-11-21,USD,28543,7846,37894,20697,0,0,0,0,0,0,0,24274,-24274
2023-11-28,AUD,29203,100422,197053,-71219,0,0,0,0,0,0,104262,12571,91691
2023-11-28,CAD,18991,82233,200864,-63242,0,0,0,0,0,0,103436,19810,83626
2023-11-28,CHF,4300,24589,60479,-20289,0,0,0,0,0,0,27324,7610,19714
2023-11-28,EUR,233454,90289,727138,143165,0,0,0,0,0,0,19358,459111,-439753
2023-11-28,GBP,61296,69191,217372,-7895,0,0,0,0,0,0,50777,22954,27823
2023-11-28,JPY,30461,139698,260781,-109237,0,0,0,0,0,0,89522,17307,72215
2023-11-28,NZD,10104,29713,51460,-19609,0,0,0,0,0,0,33579,4297,29282
2023-11-28,USD,28798,9711,39359,19087,0,0,0,0,0,0,0,24274,-24274
2023-12-05,AUD,32886,90567,195569,-57681,0,0,0,0,0,0,99931,23473,76458
2023-12-05,CAD,19753,77601,197791,-57848,0,0,0,0,0,0,103787,20476,83311
2023-12-05,CHF,3732,21584,60356,-17852,0,0,0,0,0,0,26159,7489,18670
2023-12-05,EUR,235684,83324,756615,152360,0,0,0,0,0,0,19995,479853,-459858
2023-12-05,GBP,66359,54694,218873,11665,0,0,0,0,0,0,39243,27096,12147
2023-12-05,JPY,28266,133222,267482,-104956,0,0,0,0,0,0,90237,14130,76107
2023-12-05,NZD,11796,28246,54732,-16450,0,0,0,0,0,0,31397,7262,24135
2023-12-05,USD,28199,8255,40451,19944,0,0,0,0,0,0,0,24434,-24434
2023-12-12,AUD,30967,83307,208927,-52340,0,0,0,0,0,0,99472,24243,75229
2023-12-12,CAD,19457,74702,213873,-55245,0,0,0,0,0,0,106039,20382,85657
2023-12-12,CHF,3970,18444,65186,-14474,0,0,0,0,0,0,23061,9040,14021
2023-12-12,EUR,231837,84510,792149,147327,0,0,0,0,0,0,21100,459903,-438803
2023-12-12,GBP,72011,50430,243677,21581,0,0,0,0,0,0,39181,20856,18325
2023-12-12,JPY,28226,109357,257581,-81131,0,0,0,0,0,0,83812,29779,54033
2023-12-12,NZD,13273,26761,58308,-13488,0,0,0,0,0,0,27242,8993,18249
2023-12-12,USD,28100,10499,41345,17601,0,0,0,0,0,0,0,24414,-24414
2023-12-19,AUD,35277,85954,147665,-50677,0,0,0,0,0,0,59754,2270,57484
2023-12-19,CAD,28862,83195,214241,-54333,0,0,0,0,0,0,95832,28456,67376
2023-12-19,CHF,6723,12811,45281,-6088,0,0,0,0,0,0,11552,5445,6107
2023-12-19,EUR,208078,93486,700244,114592,0,0,0,0,0,0,18849,427451,-408602
2023-12-19,GBP,68810,48884,177998,19926,0,0,0,0,0,0,17675,15470,2205
2023-12-19,JPY,31734,96636,185940,-64902,0,0,0,0,0,0,35737,2941,32796
2023-12-19,NZD,14562,17954,33652,-3392,0,0,0,0,0,0,5639,1363,4276
2023-12-19,USD,15852,11910,21734,3942,0,0,0,0,0,0,0,4471,-4471
2023-12-26,AUD,39011,90314,152735,-51303,0,0,0,0,0,0,57493,6487,51006
2023-12-26,CAD,41685,76406,176452,-34721,0,0,0,0,0,0,54552,18238,36314
2023-12-26,CHF,8422,11867,47222,-3445,0,0,0,0,0,0,11196,8049,3147
2023-12-26,EUR,211195,93804,705627,117391,0,0,0,0,0,0,18207,433849,-415642
2023-12-26,GBP,58750,44658,175138,14092,0,0,0,0,0,0,22668,15442,7226
2023-12-26,JPY,37321,92889,188540,-55568,0,0,0,0,0,0,34305,6257,28048
2023-12-26,NZD,14582,18249,34911,-3667,0,0,0,0,0,0,5577,3621,1956
2023-12-26,USD,15047,11910,22039,3137,0,0,0,0,0,0,0,4243,-4243
2024-01-02,AUD,44442,87335,157003,-42893,0,0,0,0,0,0,49473,20548,28925
2024-01-02,CAD,50895,72026,184476,-21131,0,0,0,0,0,0,51457,31684,19773
2024-01-02,CHF,10734,15949,51236,-5215,0,0,0,0,0,0,9482,8707,775
2024-01-02,EUR,211912,92436,718885,119476,0,0,0,0,0,0,18714,456316,-437602
2024-01-02,GBP,61794,46589,177770,15205,0,0,0,0,0,0,26790,11402,15388
2024-01-02,JPY,33585,90780,184042,-57195,0,0,0,0,0,0,31560,7092,24468
2024-01-02,NZD,18043,18589,39215,-546,0,0,0,0,0,0,5457,6849,-1392
2024-01-02,USD,15941,13518,23916,2423,0,0,0,0,0,0,0,4089,-4089
2024-01-09,AUD,47326,79600,156375,-32274,0,0,0,0,0,0,49984,24361,25623
2024-01-09,CAD,42286,49666,171557,-7380,0,0,0,0,0,0,49795,40272,9523
2024-01-09,CHF,11044,15436,50169,-4392,0,0,0,0,0,0,8111,8837,-726
2024-01-09,EUR,208473,89596,714079,118877,0,0,0,0,0,0,21104,459402,-438298
2024-01-09,GBP,60684,39950,172631,20734,0,0,0,0,0,0,26690,10072,16618
2024-01-09,JPY,41364,97313,200299,-55949,0,0,0,0,0,0,38794,10109,28685
2024-01-09,NZD,16221,17988,38539,-1767,0,0,0,0,0,0,5967,6705,-738
2024-01-09,USD,16041,13131,23878,2910,0,0,0,0,0,0,0,4069,-4069
2024-01-16,AUD,45812,93669,163442,-47857,0,0,0,0,0,0,53402,11246,42156
2024-01-16,CAD,38738,52126,165998,-13388,0,0,0,0,0,0,49419,33836,15583
2024-01-16,CHF,10627,14365,50480,-3738,0,0,0,0,0,0,7482,9851,-2369
2024-01-16,EUR,204294,100202,733091,104092,0,0,0,0,0,0,20988,465014,-444026
2024-01-16,GBP,66230,35299,179758,30931,0,0,0,0,0,0,23647,13517,10130
2024-01-16,JPY,44180,100740,213309,-56560,0,0,0,0,0,0,47226,11672,35554
2024-01-16,NZD,14592,17474,38466,-2882,0,0,0,0,0,0,6085,5014,1071
2024-01-16,USD,15077,13777,23501,1300,0,0,0,0,0,0,64,4035,-3971
2024-01-23,AUD,42853,96973,161999,-54120,0,0,0,0,0,0,60759,1600,59159
2024-01-23,CAD,34310,42761,155138,-8451,0,0,0,0,0,0,50628,27618,23010
2024-01-23,CHF,10049,15220,48398,-5171,0,0,0,0,0,0,8895,7068,1827
2024-01-23,EUR,195190,106866,725423,88324,0,0,0,0,0,0,20470,448644,-428174
2024-01-23,GBP,72599,41162,185680,31437,0,0,0,0,0,0,24647,17500,7147
2024-01-23,JPY,52585,123230,243032,-70645,0,0,0,0,0,0,66066,12286,53780
2024-01-23,NZD,13783,15526,36633,-1743,0,0,0,0,0,0,6475,2945,3530
2024-01-23,USD,16526,14879,24663,1647,0,0,0,0,0,0,0,3985,-3985
2024-01-30,AUD,36956,95251,165531,-58295,0,0,0,0,0,0,69934,1636,68298
2024-01-30,CAD,39101,41489,159376,-2388,0,0,0,0,0,0,49088,34566,14522
2024-01-30,CHF,10137,14041,47783,-3904,0,0,0,0,0,0,10534,6583,3951
2024-01-30,EUR,200360,111589,727210,88771,0,0,0,0,0,0,22769,438343,-415574
2024-01-30,GBP,77499,43346,192229,34153,0,0,0,0,0,0,24177,17650,6527
2024-01-30,JPY,44918,125373,242029,-80455,0,0,0,0,0,0,71599,11661,59938
2024-01-30,NZD,14114,15154,36979,-1040,0,0,0,0,0,0,6964,1869,5095
2024-01-30,USD,17238,16866,25739,372,0,0,0,0,0,0,168,3602,-3434
2024-02-06,AUD,39242,111055,180793,-71813,0,0,0,0,0,0,84267,1713,82554
2024-02-06,CAD,32782,40518,160118,-7736,0,0,0,0,0,0,50599,28734,21865
2024-02-06,CHF,10591,16158,49919,-5567,0,0,0,0,0,0,13360,6216,7144
2024-02-06,EUR,202450,140297,731991,62153,0,0,0,0,0,0,25767,401825,-376058
2024-02-06,GBP,83936,49461,199246,34475,0,0,0,0,0,0,34916,10675,24241
2024-02-06,JPY,55646,139876,259542,-84230,0,0,0,0,0,0,81131,15072,66059
2024-02-06,NZD,16128,15298,39305,830,0,0,0,0,0,0,6468,1757,4711
2024-02-06,USD,18474,16935,29202,1539,0,0,0,0,0,0,302,3876,-3574
2024-02-13,AUD,47405,126381,199485,-78976,0,0,0,0,0,0,95308,1754,93554
2024-02-13,CAD,35698,41180,161519,-5482,0,0,0,0,0,0,52150,19486,32664
2024-02-13,CHF,12689,18703,55069,-6014,0,0,0,0,0,0,15629,5736,9893
2024-02-13,EUR,210848,158010,740105,52838,0,0,0,0,0,0,30023,392521,-362498
2024-02-13,GBP,90545,40073,199070,50472,0,0,0,0,0,0,30810,16437,14373
2024-02-13,JPY,58554,170090,304592,-111536,0,0,0,0,0,0,120278,17048,103230
2024-02-13,NZD,19632,16225,41827,3407,0,0,0,0,0,0,5226,5206,20
2024-02-13,USD,21096,19094,32227,2002,0,0,0,0,0,0,0,3602,-3602
2024-02-20,AUD,49100,130975,205656,-81875,0,0,0,0,0,0,97629,2510,95119
2024-02-20,CAD,37108,37971,157666,-863,0,0,0,0,0,0,50603,21707,28896
2024-02-20,CHF,13036,22959,60030,-9923,0,0,0,0,0,0,19435,6074,13361
2024-02-20,EUR,213194,145178,722299,68016,0,0,0,0,0,0,31638,387684,-356046
2024-02-20,GBP,87602,41290,199275,46312,0,0,0,0,0,0,30901,21372,9529
2024-02-20,JPY,53862,174640,305438,-120778,0,0,0,0,0,0,131315,16133,115182
2024-02-20,NZD,19758,13132,40950,6626,0,0,0,0,0,0,4576,7401,-2825
2024-02-20,USD,18732,17186,29958,1546,0,0,0,0,0,0,115,3602,-3487
